Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__ema(C,50)","Exit__ema(C,50)","Entry__ema(C,200)","Exit__ema(C,200)"
7702,56853,56854,1.0556566046162577,1.0545593519348455,1.0545593519348455,1.0585619441954637,-8.451040152236317,0.0,-0.0010394030375161512,2022-12-09 18:45:00+00:00,2022-12-09 19:00:00+00:00,0 days 00:15:00,C_long,0.0009845616564673374,0.0009279534356050117,1.0549919172828353,1.0549871362129202,1.0538868787623736,1.0538966610632456
7704,56990,56991,1.0542164728277779,1.0536250412320751,1.0536250412320751,1.055564876303775,-4.556389013293913,0.0,-0.0005610153236520476,2022-12-13 05:00:00+00:00,2022-12-13 05:15:00+00:00,0 days 00:15:00,C_long,0.00048429759886838215,0.0004863912523526201,1.053946713285807,1.0539488029608735,1.0537832345135496,1.0537853913840616
7695,57006,57006,1.0548265286548422,1.0537138954897898,1.0537138954897898,1.0577783135306305,-8.561712205078143,0.0,-0.0010548020312602935,2022-12-13 09:00:00+00:00,2022-12-13 09:00:00+00:00,0 days 00:00:00,C_long,0.001019290575515393,0.001019290575515393,1.0543893517461438,1.0543893517461438,1.0539474839642355,1.0539474839642355
7690,57016,57018,1.0544764966229203,1.053380332644762,1.053380332644762,1.0573790020657146,-8.429500992037873,0.0,-0.00103953381765165,2022-12-13 11:30:00+00:00,2022-12-13 12:00:00+00:00,0 days 00:30:00,C_long,0.0009370450412064286,0.0010105804976172656,1.054189742236553,1.0541664479469295,1.0539303246168943,1.0539293617770262
7683,57019,57024,1.0543364838101514,1.0572517414928517,1.0532094195023827,1.0572517414928517,22.397924776186326,0.0,0.0027650164131332033,2022-12-13 12:15:00+00:00,2022-12-13 13:30:00+00:00,0 days 01:15:00,C_long,0.0010158364312682962,0.002278933907588327,1.0541854107725401,1.0546731952742228,1.053936532306608,1.054073868077149
7644,57097,57102,1.062587238848315,1.0646786504481713,1.0617871165172763,1.0646786504481713,15.986750269301275,0.0,0.001968225782687849,2022-12-14 07:45:00+00:00,2022-12-14 09:00:00+00:00,0 days 01:15:00,C_long,0.0007771656850272268,0.0009223159554776155,1.062495734390981,1.0627054473839956,1.058728766183594,1.058967713297985
7642,57125,57140,1.0649574557501875,1.068041508586242,1.0637994971379192,1.068041508586242,23.568331773128545,0.0,0.0028959399452084256,2022-12-14 14:45:00+00:00,2022-12-14 18:30:00+00:00,0 days 03:45:00,C_long,0.0010297691471366575,0.001159511154613325,1.0640325734212914,1.0648525968799887,1.0602160428075262,1.0609899471709634
7661,57144,57144,1.0653174886973076,1.0636358974795006,1.0636358974795006,1.0699723075614984,-12.882670319619251,0.0,-0.0015784883245117953,2022-12-14 19:30:00+00:00,2022-12-14 19:30:00+00:00,0 days 00:00:00,C_long,0.0021408888510994727,0.0021408888510994727,1.0649954051840231,1.0649954051840231,1.061180051273099,1.061180051273099
7644,57189,57189,1.066077558252338,1.065410383535844,1.065410383535844,1.0677288493924681,-5.099883532881163,0.0,-0.0006258219313685087,2022-12-15 06:45:00+00:00,2022-12-15 06:45:00+00:00,0 days 00:00:00,C_long,0.0006010009356019556,0.0006010009356019556,1.0659418363882436,1.0659418363882436,1.0631098538828008,1.0631098538828008
7655,57216,57218,1.0639373624000146,1.0674537042534211,1.0625954319155262,1.0674537042534211,26.91759688782711,0.0,0.0033050271356900307,2022-12-15 13:30:00+00:00,2022-12-15 14:00:00+00:00,0 days 00:30:00,C_long,0.001452625673210544,0.002390549950100339,1.0637507064004137,1.0640883452777368,1.063004390005282,1.0631052743397236
7673,57226,57230,1.0649074511741987,1.062077775714659,1.062077775714659,1.0730466728560237,-21.71209980104909,0.0,-0.0026572031742474467,2022-12-15 16:00:00+00:00,2022-12-15 17:00:00+00:00,0 days 01:00:00,C_long,0.0025672610472956678,0.002546836202899997,1.0647910511149299,1.0644750246797396,1.0633906691055122,1.063364095286492
7663,57257,57267,1.063387312064137,1.0649440797500633,1.0627386400833123,1.0649440797500633,11.929510777253043,0.0,0.0014639705291428218,2022-12-15 23:45:00+00:00,2022-12-16 02:15:00+00:00,0 days 02:30:00,C_long,0.0005605119277960833,0.0006168392861892155,1.0631687783288613,1.0635305026136423,1.063121118941478,1.0632274101411123
7668,57293,57295,1.0643273980927277,1.0631539688094203,1.0631539688094203,1.0674980935717395,-8.997855744401424,0.0,-0.0011025078236360786,2022-12-16 08:45:00+00:00,2022-12-16 09:15:00+00:00,0 days 00:30:00,C_long,0.0012038936985025867,0.0013319912668752877,1.064281514451097,1.064186449902762,1.063573895980106,1.0635634982972741
-7679,57319,57381,1.0614028517562646,1.0630417872552507,1.0630417872552507,1.0569146382342478,-12.585385696714129,0.0,-0.0015441220044529747,2022-12-16 15:15:00+00:00,2022-12-19 06:45:00+00:00,2 days 15:30:00,C_short,0.0014755489545506906,0.0007230637732112905,1.0632257987561031,1.060772720875254,1.0633602135535087,1.0619752851762931
-7666,57394,57394,1.0617028243003312,1.063202791938512,1.063202791938512,1.0573916241844636,-11.498751914294262,0.0,-0.00141279424321894,2022-12-19 10:00:00+00:00,2022-12-19 10:00:00+00:00,0 days 00:00:00,C_short,0.0014590863467105505,0.0014590863467105505,1.0618832487901135,1.0618832487901135,1.0621610748661021,1.0621610748661021
-7655,57397,57462,1.061602833452309,1.0631410026337516,1.0631410026337516,1.0574569920987453,-11.774685083941957,0.0,-0.0014489120912011266,2022-12-19 10:45:00+00:00,2022-12-20 03:00:00+00:00,0 days 16:15:00,C_short,0.0013395356159179327,0.0010728681423680076,1.0619047874264655,1.0609252668389926,1.0621587055008281,1.0615264316877493
-7651,57465,57482,1.0606029249720863,1.0622066876269343,1.0622066876269343,1.0562199371191974,-12.270388072241758,0.0,-0.0015121235450958892,2022-12-20 03:45:00+00:00,2022-12-20 08:00:00+00:00,0 days 04:15:00,C_short,0.0014397959433429526,0.0012869382301070105,1.0609395953165874,1.0605988676028697,1.0615126604018652,1.0613124621963372
7631,57509,57522,1.062057190342833,1.060651347974243,1.060651347974243,1.0659659560772707,-10.727983114711002,0.0,-0.001323697425499537,2022-12-20 14:45:00+00:00,2022-12-20 18:00:00+00:00,0 days 03:15:00,C_long,0.0014514984223226639,0.0014012804640885816,1.0617110005978758,1.0621316105517393,1.0615707434837218,1.061731134579265
